2445001.3,3.1,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445002.3,3.0,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445012.3,3.2,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445013.3,3.3,,,Visual,WLP,,,,,,No,,G,,,,000-BCT-905
2445014.3,3.3,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445022.3,3.7,,,Visual,BOH,,,,,,No,,D,,,,000-BCT-905
2445024.65,3.04,,,V,KRK,  PEPV,,,,,No,,G,,,,000-BCT-905
2445030.3,3.2,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445032.7,3.00,,,V,KRK,  PEPV,,,,,No,,G,,,,000-BCT-905
2445034.4,3.1,,,Visual,BMU,,,,,,No,,G,,,,000-BCT-905
2445044.3,3.2,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445056.34,3.0,,,Visual,MED,,,,,,No,,G,,,,000-BCT-905
2445072.3,3.1,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445074.3,3.2,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445075.3,3.1,,,Visual,BMU,,,,,,No,,G,,,,000-BCT-905
2445077.3,3.2,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445082.3,3.2,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445087.3,3.2,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445093.4,3.1,,,Visual,BMU,,,,,,No,,G,,,,000-BCT-905
2445139.5,3.0,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445168.5,3.0,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445168.5,3.0,,,Visual,WLP,,,,,,No,,G,,,,000-BCT-905
2445169.5,3.1,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445170.6,3.2,,,Visual,BMU,,,,,,No,,G,,,,000-BCT-905
2445181.5,3.2,,,Visual,BMU,,,,,,No,,G,,,,000-BCT-905
2445181.5,3.3,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445192.5,3.1,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445193.5,3.1,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445196.3,3.2,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445197.5,3.3,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445199.5,3.3,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445209.5,3.4,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445211.3,3.3,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445212.3,3.4,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445215.3,3.5,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445217.7,3.1,,,Visual,WEF,,,,,,No,,G,,,,000-BCT-905
2445224.5,3.4,,,Visual,BMU,,,,,,No,,G,,,,000-BCT-905
2445226.7,3.3,,,Visual,WEF,,,,,,No,,G,,,,000-BCT-905
2445228.3,3.9,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445232.3,3.7,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445233.7,3.3,,,Visual,WEF,,,,,,No,,G,,,,000-BCT-905
2445236.5,3.7,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445237.3,3.6,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445239.4,3.4,,,Visual,ECH,,,,,,No,,G,,,,000-BCT-905
2445240.7,3.3,,,Visual,WEF,,,,,,No,,G,,,,000-BCT-905
2445241.3,3.6,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445244.646,3.1,,,Visual,WEF,,,,,,No,,G,,,,000-BCT-905
2445247.3,3.7,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445249.9,3.1,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445250.6,3.1,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445250.9,3.2,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445251.6,3.2,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445251.9,3.3,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445253.6,3.2,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445253.669,3.4,,,Visual,WEF,,,,,,No,,G,,,,000-BCT-905
2445254.9,3.2,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445255.6,3.2,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445256.5,3.8,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445256.717,3.4,,,Visual,WEF,,,,,,No,,G,,,,000-BCT-905
2445257.6,3.3,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445258.691,3.4,,,Visual,WEF,,,,,,No,,G,,,,000-BCT-905
2445258.7,3.3,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445259.4,3.6,,,Visual,BMU,,,,,,No,,G,,,,000-BCT-905
2445259.6,3.2,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445260.36,3.6,,,Visual,ECH,,,,,,No,,G,,,,000-BCT-905
2445260.9,3.3,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445261.6,3.3,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445261.677,3.5,,,Visual,WEF,,,,,,No,,G,,,,000-BCT-905
2445262.7,3.3,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445263.49,3.5,,,Visual,TCE,,,,,,No,,G,,,,000-BCT-905
2445263.6,3.2,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445263.7,3.3,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445263.9,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445264.5,3.9,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445264.6,3.3,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445264.8,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445265.68,3.4,,,Visual,WEF,,,,,,No,,G,,,,000-BCT-905
2445267.9,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445268.6,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445268.7,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445269.3,3.7,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445269.6,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445269.9,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445270.4,3.6,,,Visual,BMU,,,,,,No,,G,,,,000-BCT-905
2445270.6,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445270.9,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445271.6,3.3,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445271.9,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445272.3,3.7,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445272.6,3.3,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445272.9,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445273.7,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445274.699,3.5,,,Visual,WEF,,,,,,No,,G,,,,000-BCT-905
2445276.7,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445277.6,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445279.6,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445280.3,3.6,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445280.5,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445280.6,3.5,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445281.3,3.8,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445283.3,3.8,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445283.4,3.7,,,Visual,BMU,,,,,,No,,G,,,,000-BCT-905
2445283.5,3.9,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445283.6,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445284.3,3.8,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445284.5,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445285.7,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445286.7,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445287.6,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445289.6,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445291.5,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445292.6,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445292.7,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445293.5,3.6,,,Visual,KSZ,,,,,,No,,G,,,,000-BCT-905
2445293.6,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445295.5,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445295.6,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445296.6,3.3,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445297.3,3.9,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445297.6,3.5,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445297.7,3.5,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445297.9,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445298.3,3.8,,,Visual,BMU,,,,,,No,,G,,,,000-BCT-905
2445298.3,3.9,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445300.6,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445300.6,3.9,,,Visual,KSZ,,,,,,No,,G,,,,000-BCT-905
2445301.6,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445301.9,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445302.6,3.5,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445302.9,3.4,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445303.5,3.5,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445303.552,3.5,,,Visual,WEF,,,,,,No,,G,,,,000-BCT-905
2445304.5,3.5,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445304.8,3.3,,,Visual,BDT,,,,,,No,,G,,,,000-BCT-905
2445309.3,4.0,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445312.4,3.8,,,Visual,BMU,,,,,,No,,G,,,,000-BCT-905
2445314.3,3.4,,,Visual,MED,,,,,,No,,G,,,,000-BCT-905
2445315.5,4.2,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445323.3,3.9,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445326.3,3.9,,,Visual,BMU,,,,,,No,,G,,,,000-BCT-905
2445337.2,3.9,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445337.68,3.73,,,V,KRK,  PEPV,,,,,No,,G,,,,000-BCT-905
2445339.3,3.9,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445339.4,4.1,,,Visual,BMU,,,,,,No,,G,,,,000-BCT-905
2445341.8,3.7,,,Visual,WEF,,,,,,No,,G,,,,000-BCT-905
2445342.2,4.0,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445343.4,4.0,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445344.3,3.9,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445347.2,4.0,,,Visual,GRZ,,,,,,No,,G,,,,000-BCT-905
2445348.3,3.8,,,Visual,KSZ,,,,,,No,,G,,,,000-BCT-905
2445348.3,4.0,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445350.3,3.9,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445352.3,3.7,,,Visual,ECH,,,,,,No,,G,,,,000-BCT-905
2445353.3,3.8,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445357.3,3.7,,,Visual,ECH,,,,,,No,,G,,,,000-BCT-905
2445367.2,3.9,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445368.3,4.1,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445369.3,3.9,,,Visual,BMU,,,,,,No,,G,,,,000-BCT-905
2445369.6,3.4,,,Visual,DSL,,,,,,No,,D,,,,000-BCT-905
2445370.3,4.0,,,Visual,GRZ,,,,,,No,,G,,,,000-BCT-905
2445372.3,3.9,,,Visual,GRZ,,,,,,No,,G,,,,000-BCT-905
2445380.2,4.0,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445382.3,4.0,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445383.2,4.0,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445383.3,3.8,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445384.4,4.1,,,Visual,GRZ,,,,,,No,,G,,,,000-BCT-905
2445387.2,4.0,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445394.2,4.0,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445397.3,4.2,,,Visual,GRZ,,,,,,No,,G,,,,000-BCT-905
2445399.3,3.7,,,Visual,KSZ,,,,,,No,,G,,,,000-BCT-905
2445402.4,4.1,,,Visual,GRZ,,,,,,No,,G,,,,000-BCT-905
2445404.3,3.6,,,Visual,KSZ,,,,,,No,,G,,,,000-BCT-905
2445405.3,4.1,,,Visual,GRZ,,,,,,No,,G,,,,000-BCT-905
2445406.3,3.9,,,Visual,BMU,,,,,,No,,G,,,,000-BCT-905
2445406.3,3.8,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445406.3,4.2,,,Visual,GRZ,,,,,,No,,G,,,,000-BCT-905
2445406.3,3.8,,,Visual,KSZ,,,,,,No,,G,,,,000-BCT-905
2445407.3,4.2,,,Visual,GRZ,,,,,,No,,G,,,,000-BCT-905
2445407.3,3.9,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445410.3,3.8,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445419.3,3.8,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445427.4,3.7,,,Visual,KSZ,,,,,,No,,G,,,,000-BCT-905
2445428.3,3.7,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445431.3,3.9,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445431.3,3.8,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445441.3,3.8,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445466.4,3.7,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445474.4,3.7,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445492.35,3.4,,,Visual,VNL,,,,,,No,,D,,,,000-BCT-905
2445501.39,4.3,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445550.5,4.1,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445557.5,4.1,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445562.5,4.1,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445570.7,4.0,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445572.7,4.0,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445583.3,4.0,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445586.3,4.0,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445588.4,3.9,,,Visual,BMU,,,,,,No,,G,,,,000-BCT-905
2445589.3,3.9,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445593.3,3.9,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445604.3,3.9,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445611.4,4.2,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445614.3,4.0,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445615.5,4.0,,,Visual,BMU,,,,,,No,,G,,,,000-BCT-905
2445621.3,3.9,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445623.7,3.5,,,Visual,SMF,,,,,,No,,G,,,,000-BCT-905
2445637.8,3.7,,,Visual,SMF,,,,,,No,,G,,,,000-BCT-905
2445643.7,3.7,,,Visual,SMF,,,,,,No,,G,,,,000-BCT-905
2445645.3,3.9,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445652.3,3.9,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445663.3,3.9,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445666.3,3.8,,,Visual,MED,,,,,,No,,G,,,,000-BCT-905
2445667.3,3.8,,,Visual,MED,,,,,,No,,G,,,,000-BCT-905
2445669.29,3.9,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445671.2,3.8,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445671.3,3.9,,,Visual,LEB,,,,,,No,,G,,,,000-BCT-905
2445672.3,4.1,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445679.6,3.6,,,Visual,RB,C,,,,,No,,G,,,,000-BCT-905
2445682.6,3.6,,,Visual,RB,C,,,,,No,,G,,,,000-BCT-905
2445683.2,3.8,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445683.5,3.5,,,Visual,SMF,,,,,,No,,G,,,,000-BCT-905
2445691.2,3.8,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445692.6,3.6,,,Visual,RB,C,,,,,No,,G,,,,000-BCT-905
2445693.6,3.4,,,Visual,RB,C,,,,,No,,G,,,,000-BCT-905
2445695.5,3.6,,,Visual,RB,C,,,,,No,,G,,,,000-BCT-905
2445700.7,3.6,,,Visual,RB,C,,,,,No,,G,,,,000-BCT-905
2445702.5,3.6,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445703.3,3.7,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445704.6,3.5,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445705.3,3.7,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445706.5,3.6,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445707.5,3.6,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445708.5,3.6,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445709.6,3.7,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445711.31,3.6,,,Visual,MED,,,,,,No,,G,,,,000-BCT-905
2445713.3,3.8,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445717.3,3.8,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445719.5,3.5,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445720.35,3.7,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445721.5,3.5,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445722.5,3.6,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445724.3,3.8,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445733.5,3.6,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445736.5,3.5,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445738.3,3.8,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445738.5,3.5,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445741.5,3.4,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445746.5,3.5,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445748.5,3.3,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445749.5,3.1,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445749.5,3.3,,,Visual,CMJ,,,,,,No,,G,,,,000-BCT-905
2445750.6,3.9,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445754.5,3.3,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445755.5,3.3,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445756.5,3.1,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445757.3,3.8,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445760.5,3.1,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445763.6,2.9,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445767.5,3.7,,,Visual,CMJ,,,,,,No,,G,,,,000-BCT-905
2445768.6,3.0,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445769.5,2.9,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445770.5,2.9,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445771.5,2.9,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445774.5,2.9,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445775.3,3.6,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445775.5,3.0,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445776.5,3.0,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445777.5,2.9,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445778.5,2.9,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445779.3,3.6,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445779.5,2.9,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445781.4,2.8,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445782.5,2.6,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445782.5,2.8,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445786.3,3.5,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445789.6,2.6,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445790.5,2.6,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445791.5,2.6,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445792.6,2.6,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445795.5,2.6,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445797.5,2.6,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445803.9,2.6,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445804.5,2.6,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445807.6,2.6,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445808.3,3.3,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445808.4,3.3,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445808.5,2.6,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445809.3,3.3,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445809.4,3.4,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445809.5,2.6,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445811.5,2.5,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445812.5,2.6,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445815.3,3.2,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445815.5,2.6,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445816.5,2.6,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445817.4,3.2,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445817.5,2.6,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445818.4,3.1,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445818.5,2.6,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445822.3,3.2,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445830.5,2.6,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445831.5,2.7,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445832.5,2.7,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445833.5,2.7,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445834.5,2.7,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445837.5,2.7,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445839.5,2.7,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445840.6,2.7,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445841.6,2.7,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445842.5,2.6,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445915.6,3.0,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445916.9,2.9,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445917.9,2.9,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445918.9,2.9,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445919.9,2.9,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445920.9,2.9,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445921.9,2.9,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445922.9,2.9,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445924.9,2.9,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445927.9,2.9,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445928.9,2.9,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445929.9,2.9,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445939.9,2.9,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445940.4,3.2,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445942.9,2.9,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445943.4,3.2,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445943.9,2.9,,,Visual,RB,,,,,,No,,G,,,,000-BCT-905
2445954.5,3.4,,,Visual,VNL,,,,,,No,,G,,,,000-BCT-905
2445975.3,3.3,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
2445993.7,3.0,,,Visual,KSZ,,,,,,No,,G,,,,000-BCT-905
2445994.3,3.2,,,Visual,BOH,,,,,,No,,G,,,,000-BCT-905
