2453000.2292	3.7	
2453000.2660	3.6	
2453000.4479	3.4	
2453000.52	3.6	
2453000.5222	3.6	
2453000.5847	3.6	
2453000.6563	3.3	
2453000.8333	3.6	
2453001.2611	3.7	
2453001.3757	3.5	
2453001.4243	4.0	
2453001.49	<3.8	
2453001.5729	3.8	
2453001.5778	3.8	
2453001.8333	3.8	
2453002.2708	3.9	
2453002.3021	3.9	
2453002.310	3.8	
2453002.4875	4.2	
2453002.5618	3.6	
2453003.2653	4.0	
2453003.5236	4.2	
2453003.6187	4.0	
2453004.2889	4.2	
2453004.50	4.2	
2453004.6160	4.2	
2453005.53	3.7	
2453005.5896	4.0	
2453006.4757	4.0	
2453007.2771	4.0	
2453007.3313	4.0	
2453007.6667	4.0	
2453009.2229	4.6	
2453009.6069	4.3	
2453010.3271	4.8	
2453010.9549	3.8	
2453011.5319	3.5	
2453011.5694	3.9	
2453013.6187	4.0	
2453013.6924	3.9	
2453014.2618	4.0	
2453014.6410	4.0	
2453014.6944	4.2	
2453014.8056	4.0	
2453015.6257	4.0	
2453015.7090	4.1	
2453015.7757	3.8	
2453016.5306	4.0	
2453016.5667	3.5	
2453016.6708	3.6	
2453016.68	3.6	
2453016.7333	3.5	
2453017.2257	3.6	
2453017.2319	3.5	
2453017.7722	3.8	
2453018.616	3.8	
2453018.6361	4.0	
2453018.9861	4.2	
2453019.2063	4.1	
2453019.7208	4.0	
2453019.7528	3.9	
2453020.2993	4.8	
2453020.6257	4.2	
2453021.5694	4.1	
2453022.4993	3.8	
2453023.2014	3.6	
2453023.2340	3.6	
2453023.3194	3.7	
2453024.4757	4.1	
2453024.5306	3.7	
2453024.6438	3.9	
2453024.6479	4.0	
2453024.67	4.1	
2453025.252	4.2	
2453025.3236	4.3	
2453025.3819	4.0	
2453025.566	4.0	
2453025.6326	4.2	
2453026.3194	4.0	
2453026.3924	3.9	
2453026.4799	4.4	
2453026.5861	4.2	
2453026.6299	4.2	
2453027.1868	4.3	
2453027.6181	3.4	
2453027.6208	3.8	
2453027.67	3.6	
2453028.2514	3.7	
2453028.2562	3.7	
2453028.3215	3.6	
2453028.6549	3.6	
2453029.2590	3.9	
2453029.5243	4.0	
2453029.781	3.9	
2453030.2417	4.5	
2453030.2646	4.0	
2453030.6007	3.9	
2453031.6326	3.9	
2453032.5660	3.9	
2453032.5833	3.4	
2453034.2778	4.0	
2453035.2160	4.0	
2453035.2396	3.7	
2453035.7889	4.0	
2453036.2118	4.3	
2453036.319	4.0	
2453036.7653	4.0	
2453037.3375	3.9	
2453037.6021	3.6	
2453038.2931	3.8	
2453038.6056	3.5	
2453038.6160	3.9	
2453038.6833	3.8	
2453039.5785	4.1	
2453039.6465	3.9	
2453040.2583	4.6	
2453040.5806	3.9	
2453040.5896	4.3	
2453040.7174	4.0	
2453041.1979	4.1	
2453041.2569	4.1	
2453041.6007	4.1	
2453042.2493	4.8	
2453043.5625	3.6	
2453044.2389	4.0	
2453044.2569	3.7	
2453044.2708	3.9	
2453044.2826	3.6	
2453044.5097	3.7	
2453044.5159	3.8	
2453044.5208	3.8	
2453044.5722	4.0	
2453045.2313	4.0	
2453045.2764	4.0	
2453045.3229	3.6	
2453045.3646	3.9	
2453046.4958	4.2	
2453046.5694	3.8	
2453046.6	3.9	
2453047.1847	3.7	
2453047.2319	4.2	
2453047.2674	4.1	
2453047.3264	4.0	
2453047.6132	4.0	
2453048.2396	4.4	
2453048.5785	3.8	
2453049.2653	3.7	
2453049.2743	3.7	
2453050.2493	4.0	
2453050.5431	3.7	
2453051.2639	4.0	
2453051.3229	3.9	
2453051.4924	4.2	
2453051.5104	4.2	
2453051.5145	4.6	
2453051.5826	3.8	
2453051.6042	3.9	
2453051.98	4.1	
2453052.5049	4.3	
2453053.3229	4.0	
2453053.5903	4.2	
2453053.5986	3.9	
2453053.6632	3.9	
2453053.98	4.0	
2453054.2701	3.6	
2453054.7264	3.8	
2453054.97	3.8	
2453055.2444	3.6	
2453055.6153	3.8	
2453055.6264	3.9	
2453056.25	3.9	
2453056.3840	3.7	
2453056.4549	3.8	
2453056.5965	4.0	
2453057.3667	4.1	
2453057.5951	4.1	
2453058.2701	3.9	
2453058.5694	4.2	
2453058.5958	4.2	
2453058.6285	4.2	
2453059.3194	3.8	
2453059.5930	3.8	
2453059.6007	3.9	
2453060.2625	3.9	
2453060.5569	3.8	
2453060.5701	4.0	
2453061.7424	3.6	
2453062.5174	4.2	
2453062.96	4.2	
2453063.5944	4.2	
2453063.676	4.2	
2453064.2118	3.8	
2453064.6694	4.1	
2453065.239	3.8	
2453065.6111	3.4	
2453065.6493	4.0	
2453066.3125	3.9	
2453067.7299	3.9	
2453068.2882	4.0	
2453069.2153	4.1	
2453069.6333	3.9	
2453069.6771	4.0	
2453070.2604	3.9	
2453070.3056	3.8	
2453071.2604	3.6	
2453071.634	3.9	
2453073.6618	3.9	
2453074.2986	4.0	
2453074.5576	3.7	
2453074.6201	4.0	
2453074.6354	4.1	
2453074.6771	4.0	
2453075.3229	3.9	
2453075.5437	3.8	
2453075.5729	3.8	
2453075.6861	3.7	
2453075.7000	3.8	
2453076.2861	3.5	
2453076.6271	3.8	
2453076.653	3.6	
2453076.6563	3.9	
2453076.6778	3.9	
2453077.2264	4.0	
2453077.2924	4.0	
2453077.3194	3.9	
2453077.7104	4.0	
2453077.96	4.1	
2453078.2403	3.9	
2453078.3090	4.0	
2453078.6097	3.8	
2453078.6271	4.0	
2453079.7201	4.0	
2453080.2708	3.8	
2453080.3528	4.0	
2453082.3271	3.6	
2453082.6299	3.9	
2453083.6506	4.4	
2453084.6833	3.9	
2453085.3083	4.4	
2453085.7354	4.1	
2453086.6396	3.4	
2453086.6611	3.9	
2453088.610	3.8	
2453088.641	3.9	
2453088.6847	4.2	
2453093.3438	3.9	
2453093.5583	3.9	
2453093.6333	4.1	
2453093.6507	4.0	
2453094.2868	3.5	
2453094.3347	4.0	
2453094.6375	4.1	
2453094.7049	4.1	
2453095.3806	4.0	
2453096.3333	4.0	
2453096.587	3.8	
2453096.6646	3.9	
2453096.6799	4.1	
2453097.3097	3.8	
2453097.6493	3.8	
2453097.7194	3.7	
2453098.2847	3.9	
2453098.3347	3.6	
2453098.6507	4.0	
2453098.7458	3.8	
2453099.3174	3.9	
2453099.3243	4.1	
2453099.5417	4.0	
2453099.7160	4.1	
2453100.3090	3.9	
2453100.6889	4.1	
2453100.7000	4.1	
2453101.3056	4.0	
2453102.2931	3.4	
2453102.3333	3.9	
2453102.428	3.5	
2453102.6604	3.5	
2453103.3528	3.8	
2453103.556	3.8	
2453103.7313	4.0	
2453103.9792	3.6	
2453104.3118	2.9	
2453104.8285	<4.1	
2453105.6792	4.0	
2453105.7299	4.1	
2453105.7472	4.0	
2453106.6694	4.2	
2453106.675	4.2	
2453106.7694	4.3	
2453107.3438	4.0	
2453107.3965	3.7	
2453108.3333	3.8	
2453109.3299	3.6	
2453109.9688	3.9	
2453110.5819	4.4	
2453110.7375	4.0	
2453111.3326	4.1	
2453111.3333	3.5	
2453111.3368	4.1	
2453112.3507	4.1	
2453112.7653	4.0	
2453113.8014	3.7	
2453114.6611	4.0	
2453115.3924	3.9	
2453116.7722	4.1	
2453117.5224	3.8	
2453118.3847	3.6	
2453118.5208	3.4	
2453118.6861	3.8	
2453118.7556	3.8	
2453120.7049	4.0	
2453120.7132	4.0	
2453120.7840	3.9	
2453121.3208	3.8	
2453121.4562	4.0	
2453122.9236	4.0	
2453124.3306	3.6	
2453124.3854	3.9	
2453124.5923	3.8	
2453125.7556	3.9	
2453126.7167	4.0	
2453127.2917	4.0	
2453127.7271	4.1	
2453129.6687	3.9	
2453130.3590	3.9	
2453131.7236	4.0	
2453131.9375	3.8	
2453133.6131	4.0	
2453135.3681	3.6	
2453135.7111	3.9	
2453139.3951	4.3	
2453140.7201	3.8	
2453140.9493	3.6	
2453142.7514	3.9	
2453143.3874	4.0	
2453143.7146	4.1	
2453144.75	4.2	
2453145.3924	3.6	
2453145.6104	3.5	
2453146.5	4.0	
2453147.3125	4.0	
2453147.3132	4.0	
2453147.3333	3.3	
2453147.934	4.0	
2453147.9688	3.9	
2453148.4410	4.1	
2453149.3743	4.3	
2453150.3403	4.0	
2453150.3640	3.9	
2453150.4389	3.6	
2453150.5646	4.4	
2453150.7674	3.6	
2453151.3687	3.7	
2453151.6771	3.8	
2453152.4284	3.8	
2453153.3229	3.8	
2453153.3556	3.9	
2453153.5215	4.1	
2453153.7125	4.1	
2453154.3568	4.0	
2453154.359	4.0	
2453154.6174	4.1	
2453155.3715	3.9	
2453155.3833	4.3	
2453155.3917	4.1	
2453155.4826	3.6	
2453155.5965	3.9	
2453156.3613	3.6	
2453156.4688	3.5	
2453156.7556	3.6	
2453157.3972	3.8	
2453157.7493	4.0	
2453157.7694	4.2	
2453158.7681	4.0	
2453159.7639	4.1	
2453160.6250	4.0	
2453160.6771	4.0	
2453160.7542	4.0	
2453161.6361	3.7	
2453161.7465	3.6	
2453161.7479	3.9	
2453162.4306	3.8	
2453163.3686	3.9	
2453163.3813	4.1	
2453164.3542	4.0	
2453164.3840	4.0	
2453165.3593	4.3	
2453165.3792	4.4	
2453165.6674	4.0	
2453165.7368	4.2	
2453165.7687	4.3	
2453166.7465	3.8	
2453167.5243	3.6	
2453167.6215	3.3	
2453168.409	3.8	
2453168.89	4.3	
2453169.3542	4.0	
2453169.3702	4.0	
2453169.4049	4.1	
2453169.7	4.1	
2453169.9285	3.8	
2453169.96	4.1	
2453170.3792	4.3	
2453170.3896	4.0	
2453170.4299	4.5	
2453171.7542	4.0	
2453171.7653	4.0	
2453172.7479	3.8	
2453173.3831	3.7	
2453173.6875	4.1	
2453174.4701	4.1	
2453174.7333	4.1	
2453175.8188	3.8	
2453176.3819	4.1	
2453176.4285	4.3	
2453176.6229	4.2	
2453176.6340	4.4	
2453176.7	4.2	
2453176.7285	3.8	
2453176.7583	4.0	
2453176.8576	4.0	
2453177.7	3.6	
2453177.7083	3.7	
2453177.7486	3.9	
2453177.8514	3.9	
2453178.4493	3.7	
2453178.7639	3.9	
2453179.3707	3.9	
2453180.4049	4.0	
2453180.4819	3.6	
2453180.7778	4.0	
2453180.8028	4.1	
2453180.92	4.1	
2453181.3625	3.9	
2453181.4076	4.0	
2453181.4639	4.1	
2453181.7674	4.1	
2453181.7924	4.2	
2453182.3787	3.8	
2453182.4090	4.0	
2453182.7681	3.8	
2453182.87	4.0	
2453183.4090	3.5	
2453183.4097	3.3	
2453183.4202	3.5	
2453183.7479	3.5	
2453183.86	4.0	
2453184.3750	3.6	
2453184.4368	4.0	
2453184.6701	3.9	
2453184.6972	4.1	
2453184.7653	3.9	
2453185.3889	4.0	
2453185.6097	4.4	
2453185.7639	4.1	
2453186.759	4.2	
2453187.3799	4.5	
2453187.4410	3.8	
2453188.6701	3.4	
2453188.7917	3.4	
2453189.6715	3.8	
2453190.4285	4.0	
2453190.4306	4.0	
2453191.6674	4.2	
2453191.7	4.2	
2453192.4188	4.0	
2453192.4444	4.4	
2453192.7514	4.0	
2453192.7618	4.2	
2453193.3785	3.6	
2453193.4	4.0	
2453193.4201	3.7	
2453193.4313	3.6	
2453193.5910	3.4	
2453193.6055	3.4	
2453195.4271	3.9	
2453195.4785	3.7	
2453195.8993	4.5	
2453196.3819	4.0	
2453196.3958	4.0	
2453196.4396	4.1	
2453196.7604	4.0	
2453197.675	4.3	
2453197.7090	4.3	
2453197.7646	4.1	
2453198.3646	4.0	
2453198.3933	3.9	
2453198.4313	3.7	
2453198.7104	4.0	
2453199.4292	3.5	
2453199.679	3.7	
2453199.7111	3.8	
2453199.7479	3.8	
2453199.7604	3.6	
2453200.3495	3.9	
2453200.3972	3.9	
2453200.4271	4.0	
2453200.6389	3.7	
2453201.6319	3.5	
2453201.7986	4.1	
2453202.4410	3.8	
2453202.6000	4.0	
2453202.7	4.2	
2453202.7813	4.2	
2453202.7917	4.2	
2453203.5875	3.9	
2453203.5944	4.0	
2453203.7521	4.0	
2453203.7907	3.8	
2453204.6576	3.5	
2453205.3659	3.6	
2453205.3799	3.3	
2453205.4326	3.6	
2453205.4403	3.2	
2453205.681	3.9	
2453206.2812	3.8	
2453206.3418	3.9	
2453206.3625	3.9	
2453206.4194	3.7	
2453206.4194	4.0	
2453206.4944	4.1	
2453206.690	4.1	
2453206.7556	4.1	
2453207.3512	4.0	
2453207.4	3.8	
2453207.5069	4.1	
2453207.6083	4.0	
2453207.7618	4.0	
2453208.3631	4.2	
2453208.3924	3.9	
2453208.7708	3.8	
2453209.3517	3.7	
2453209.3576	3.8	
2453209.9542	3.3	
2453210.3479	3.7	
2453210.3805	3.5	
2453210.3896	3.8	
2453210.3910	3.4	
2453210.4271	3.4	
2453210.7500	3.9	
2453211.3125	3.9	
2453211.3958	3.8	
2453211.5035	3.6	
2453211.6020	3.9	
2453211.6736	3.9	
2453212.3854	4.1	
2453213.2812	4.0	
2453213.3611	4.2	
2453214.3646	4.3	
2453214.670	4.1	
2453214.7458	3.6	
2453215.3688	3.6	
2453215.7500	3.5	
2453215.8174	3.6	
2453216.3597	3.6	
2453216.5021	3.8	
2453216.7160	4.0	
2453217.3799	4.3	
2453217.4167	3.9	
2453217.4285	4.3	
2453217.4861	4.0	
2453217.7306	4.0	
2453218.83	4.3	
2453219.2604	4.1	
2453219.4167	4.2	
2453219.5896	4.2	
2453219.734	4.1	
2453220.5743	3.4	
2453220.5875	4.0	
2453220.6562	3.4	
2453220.7049	4.0	
2453220.8333	3.6	
2453221.2167	4.0	
2453221.3451	3.5	
2453221.5729	3.6	
2453221.5826	4.0	
2453221.74	4.6	
2453222.25	3.9	
2453222.3395	4.0	
2453222.3736	3.6	
2453222.4319	4.0	
2453222.7131	3.8	
2453223.3333	3.9	
2453223.3375	4.2	
2453223.3958	4.2	
2453223.4007	4.1	
2453223.662	4.1	
2453223.7847	4.2	
2453224.2917	3.9	
2453224.3368	3.9	
2453224.3375	4.2	
2453224.3625	4.2	
2453224.4403	4.3	
2453224.5118	3.8	
2453224.5653	4.1	
2453224.674	4.2	
2453224.7618	4.2	
2453224.81	4.3	
2453225.2569	3.9	
2453225.3375	4.0	
2453225.3500	4.1	
2453225.3646	3.6	
2453225.4035	3.7	
2453225.6014	3.9	
2453225.6229	3.7	
2453225.674	3.8	
2453225.7243	3.8	
2453226.3118	3.6	
2453226.3333	3.6	
2453226.3507	3.8	
2453226.3540	3.5	
2453226.3958	3.4	
2453226.3958	3.9	
2453226.4458	3.5	
2453226.673	3.7	
2453226.6833	3.9	
2453226.7312	3.8	
2453227.3201	3.8	
2453227.3290	3.7	
2453227.3438	3.8	
2453227.3785	3.9	
2453227.6042	4.0	
2453227.72	4.3	
2453227.7458	4.0	
2453227.7563	4.0	
2453228.3854	4.1	
2453228.5028	4.2	
2453229.4469	3.9	
2453229.4792	4.2	
2453229.4958	3.6	
2453229.5118	4.2	
2453229.673	4.2	
2453229.741	4.0	
2453229.7813	4.1	
2453229.8993	4.1	
2453229.9069	4.3	
2453230.3694	3.1	
2453230.3708	4.1	
2453230.3785	3.7	
2453230.4056	4.1	
2453230.6771	4.0	
2453230.7097	3.9	
2453230.77	4.2	
2453231.2708	3.8	
2453231.3778	3.5	
2453231.4444	3.6	
2453231.4472	3.4	
2453231.6	3.4	
2453231.7424	3.9	
2453232.3299	3.6	
2453232.3965	4.0	
2453232.4444	3.6	
2453232.5049	3.6	
2453232.6021	3.9	
2453232.638	4.0	
2453232.6549	3.5	
2453232.7396	3.9	
2453232.7951	3.5	
2453232.9062	3.5	
2453233.2812	3.9	
2453233.3	3.8	
2453233.3569	4.1	
2453233.3632	3.7	
2453233.4222	3.8	
2453233.4431	4.0	
2453233.5	4.1	
2453233.6167	4.0	
2453233.652	4.2	
2453233.78	4.1	
2453234.3083	4.2	
2453234.3618	4.2	
2453234.4125	3.9	
2453234.4576	4.0	
2453234.5326	4.1	
2453234.680	4.2	
2453234.7507	4.2	
2453235.5861	3.9	
2453235.725	4.0	
2453235.7500	4.2	
2453236.2778	3.7	
2453236.3653	3.9	
2453236.3757	3.5	
2453236.3778	3.5	
2453236.3875	3.8	
2453236.3958	3.5	
2453236.4090	3.7	
2453236.4306	3.4	
2453236.432	3.6	
2453236.4444	3.7	
2453236.91	3.5	
2453237.3319	3.4	
2453237.3611	3.5	
2453237.3646	3.6	
2453237.4222	3.9	
2453237.4583	3.7	
2453237.7694	3.8	
2453238.3194	3.8	
2453238.3292	4.0	
2453239.2951	4.0	
2453239.3701	4.0	
2453239.3979	4.1	
2453239.5236	4.2	
2453239.593	4.1	
2453239.6479	4.2	
2453239.77	4.3	
2453240.2847	4.1	
2453240.3194	3.8	
2453240.3736	4.2	
2453240.3958	4.2	
2453240.4104	4.6	
2453240.5854	4.3	
2453240.6146	4.3	
2453240.658	4.2	
2453241.3076	4.2	
2453241.3264	3.9	
2453241.5500	3.6	
2453241.6007	4.1	
2453241.6319	3.9	
2453241.7674	3.9	
2453242.3055	3.5	
2453242.3264	3.4	
2453242.3333	3.6	
2453242.3701	3.9	
2453242.3729	3.5	
2453242.5438	3.6	
2453242.616	3.6	
2453242.6527	3.8	
2453242.7146	3.9	
2453242.7500	3.8	
2453242.77	3.9	
2453243.3333	3.8	
2453243.3646	3.7	
2453243.5493	3.8	
2453243.6042	4.1	
2453243.7014	3.9	
2453244.3326	4.1	
2453244.3472	3.8	
2453244.3472	3.9	
2453244.3542	4.0	
2453244.3750	4.2	
2453244.4097	4.0	
2453244.4847	3.7	
2453244.4861	3.8	
2453244.6111	4.5	
2453244.7604	3.8	
2453245.2708	4.0	
2453245.3299	3.8	
2453245.3910	4.3	
2453245.7556	4.1	
2453245.84	4.1	
2453246.3458	3.8	
2453246.3500	4.4	
2453246.3681	3.8	
2453246.4111	4.0	
2453246.5264	4.1	
2453246.7215	4.0	
2453247.3132	3.8	
2453247.3333	3.6	
2453247.3389	4.0	
2453247.3549	3.7	
2453247.3708	3.3	
2453247.5458	3.9	
2453248.566	4.0	
2453248.6556	3.9	
2453248.78	3.6	
2453248.7951	3.9	
2453249.3521	3.9	
2453249.4125	3.7	
2453249.4875	4.0	
2453249.5431	4.1	
2453249.5826	4.0	
2453249.5833	4.1	
2453250.2917	3.7	
2453250.2993	4.2	
2453250.461	4.0	
2453250.5208	4.1	
2453250.5479	4.1	
2453251.3	4.0	
2453251.3104	4.0	
2453251.3104	4.3	
2453251.3363	3.9	
2453251.4569	4.4	
2453251.4576	4.3	
2453251.5326	4.2	
2453251.6319	3.8	
2453251.6458	3.0	
2453251.684	3.9	
2453251.7014	4.0	
2453251.7917	4.0	
2453252.2993	4.0	
2453252.3021	3.6	
2453252.3124	3.8	
2453252.3125	3.5	
2453252.3264	3.9	
2453252.3757	4.0	
2453252.3972	3.6	
2453252.5201	3.7	
2453252.5222	3.8	
2453252.5264	3.6	
2453252.545	3.6	
2453252.6903	3.5	
2453252.7917	3.6	
2453253.3972	3.5	
2453253.3979	3.5	
2453253.7917	3.8	
2453254.2715	3.7	
2453254.2917	3.8	
2453254.3056	3.5	
2453254.3153	3.7	
2453254.3475	3.7	
2453254.3813	3.9	
2453254.3917	3.8	
2453254.5972	3.9	
2453254.6083	3.7	
2453254.6764	3.5	
2453254.6771	4.0	
2453254.7292	4.1	
2453255.2736	4.1	
2453255.2778	3.9	
2453255.2917	4.0	
2453255.3576	4.0	
2453255.5313	4.0	
2453255.5833	4.3	
2453255.6438	4.1	
2453255.6500	4.2	
2453255.6806	3.8	
2453256.2931	4.2	
2453256.3125	4.4	
2453256.3264	3.7	
2453256.3778	4.2	
2453256.4111	4.3	
2453256.5181	4.1	
2453256.5972	4.5	
2453256.673	4.2	
2453256.6736	4.1	
2453256.7917	4.2	
2453257.2743	3.9	
2453257.3007	3.8	
2453257.3451	5.3	
2453257.4313	4.3	
2453257.4319	4.3	
2453257.4757	4.0	
2453257.6007	3.8	
2453257.7194	3.9	
2453257.7556	3.8	
2453258.2847	3.3	
2453258.3097	3.6	
2453258.3104	3.4	
2453258.3222	3.3	
2453258.3722	3.1	
2453258.579	3.7	
2453258.6007	3.5	
2453258.7917	3.6	
2453259.2917	3.6	
2453259.3021	3.7	
2453259.3035	3.7	
2453259.3306	4.0	
2453259.3986	3.9	
2453259.4	4.0	
2453259.510	3.7	
2453259.5188	3.9	
2453259.583	3.9	
2453259.6076	3.7	
2453259.7917	3.8	
2453260.2632	4.1	
2453260.2778	3.7	
2453260.2917	4.1	
2453260.3007	4.2	
2453260.4264	3.7	
2453260.4285	3.8	
2453260.6472	4.1	
2453260.6646	3.9	
2453260.7146	3.9	
2453260.7917	3.9	
2453261.4375	4.0	
2453261.5222	4.1	
2453261.601	4.2	
2453261.6681	4.0	
2453261.6965	3.9	
2453261.7917	3.9	
2453262.2931	4.3	
2453262.2986	3.9	
2453262.5208	4.1	
2453262.5597	4.1	
2453262.666	4.2	
2453262.7583	3.9	
2453263.291	3.6	
2453263.3	3.6	
2453263.3125	3.5	
2453263.3924	3.5	
2453263.4063	3.6	
2453263.4437	3.6	
2453263.4444	3.6	
2453263.5090	3.4	
2453263.5472	3.5	
2453263.6458	3.6	
2453263.676	3.7	
2453263.7639	3.5	
2453263.7639	3.6	
2453263.7917	3.6	
2453263.8243	3.9	
2453263.8382	3.5	
2453264.3465	3.4	
2453264.3861	3.4	
2453264.3868	3.7	
2453264.3875	3.7	
2453264.7083	4.0	
2453264.7528	3.9	
2453265.2604	3.9	
2453265.2708	3.6	
2453265.3049	4.0	
2453265.3382	4.0	
2453265.3688	3.6	
2453265.3833	3.9	
2453265.384	3.8	
2453265.4583	3.9	
2453265.5084	4.0	
2453265.5382	4.0	
2453266.2590	4.0	
2453266.2993	4.2	
2453266.3021	3.9	
2453266.3246	4.1	
2453266.3319	4.2	
2453266.3431	3.6	
2453266.3438	4.1	
2453266.3444	4.0	
2453266.4061	3.9	
2453266.4410	4.4	
2453266.5312	4.1	
2453266.583	4.1	
2453266.7917	4.0	
2453267.2778	4.1	
2453267.2847	4.0	
2453267.2931	4.1	
2453267.3264	4.1	
2453267.341	4.3	
2453267.3861	4.2	
2453267.4271	4.0	
2453267.4604	4.3	
2453267.4611	4.2	
2453267.4917	4.2	
2453267.5569	4.2	
2453267.5806	4.0	
2453267.5833	3.5	
2453267.584	4.2	
2453267.5993	4.3	
2453267.6556	3.6	
2453267.7917	3.8	
2453268.2569	4.0	
2453268.2778	3.8	
2453268.2812	4.0	
2453268.2826	3.6	
2453268.3326	4.1	
2453268.4618	3.9	
2453268.4646	3.8	
2453268.5097	3.9	
2453268.547	3.8	
2453268.5729	3.5	
2453268.5972	3.8	
2453268.6535	3.8	
2453268.7347	3.5	
2453269.2778	3.6	
2453269.3903	3.6	
2453269.449	3.6	
2453269.4618	3.7	
2453269.4653	3.6	
2453269.5063	3.3	
2453269.5694	3.5	
2453269.583	3.7	
2453269.5972	3.7	
2453269.6444	3.6	
2453269.6542	3.6	
2453269.7223	3.6	
2453269.7451	3.9	
2453269.7917	3.6	
2453270.3125	3.8	
2453270.3736	3.8	
2453270.3743	3.8	
2453270.556	4.0	
2453270.6271	3.9	
2453270.7049	3.9	
2453270.7500	4.1	
2453270.7917	3.8	
2453271.2708	3.9	
2453271.3097	4.1	
2453271.3757	4.3	
2453271.3771	4.2	
2453271.3972	3.9	
2453271.5118	3.9	
2453271.5451	3.8	
2453271.5819	3.7	
2453271.6278	4.1	
2453271.633	4.1	
2453271.7340	4.0	
2453272.2701	4.1	
2453272.2708	3.9	
2453272.3125	3.8	
2453272.4389	4.4	
2453272.4403	4.3	
2453272.5146	4.1	
2453272.625	4.1	
2453272.7056	4.2	
2453272.7917	3.9	
2453273.2708	4.0	
2453273.4292	4.1	
2453273.4299	4.0	
2453273.5083	4.1	
2453273.6493	3.9	
2453273.7917	3.8	
2453274.3333	3.4	
2453274.3653	3.7	
2453274.366	3.7	
2453274.556	3.6	
2453275.3111	3.5	
2453275.3799	4.0	
2453275.4292	3.8	
2453275.4299	3.7	
2453275.4979	4.0	
2453275.5889	4.0	
2453275.6417	3.9	
2453275.7917	3.7	
2453276.2639	3.8	
2453276.3299	4.1	
2453276.3944	3.9	
2453276.3944	4.0	
2453276.6333	4.0	
2453276.6576	4.0	
2453277.6111	3.9	
2453278.25	4.0	
2453278.359	4.2	
2453278.3597	4.1	
2453278.5139	4.2	
2453278.6257	4.1	
2453278.6555	4.4	
2453279.2569	3.6	
2453279.2819	3.5	
2453279.3924	3.7	
2453279.3931	3.7	
2453279.6486	3.5	
2453280.303	3.5	
2453280.3111	3.8	
2453280.3549	3.7	
2453280.5069	3.6	
2453280.68	4.0	
2453281.2569	4.0	
2453281.3111	4.0	
2453281.3299	3.8	
2453281.3507	3.8	
2453281.4736	3.8	
2453281.475	3.7	
2453281.5125	4.0	
2453281.5444	4.13	
2453281.611	4.0	
2453281.64	4.3	
2453281.7917	4.0	
2453282.2431	4.0	
2453282.2708	4.0	
2453282.3993	3.6	
2453282.4931	4.0	
2453282.540	4.2	
2453282.5687	3.8	
2453282.6076	4.3	
2453282.6146	4.0	
