2422339.215	3.1		L
2425261.89	3.2		FUR
2425289.09	3.3		GO
2425293.99	3.4		GO
2425295.07	3.4	0.01	GO
2425296.09	3.3		GO
2425297.09	3.3		GO
2425298.1	3.1		GO
2425299.09	3.2		GO
2425301.05	3.1		GO
2425302.08	3.1		GO
2425323.96	3.4		FUR
2425509.538	3.9		L
2425515.663	3.8		L
2425520.595	3.9		L
2425545.641	3.8		L
2425555.613	3.8		L
2425565.671	3.9		L
2425568.549	3.9		L
2425575.672	3.9		L
2425587.669	4		L
2425601.658	4		L
2425689.3	4.1		BE
2425690.3	4.1		BE
2425696.3	<4.2		BE
2425701.3	4.1		BE
2425703.3	4.2		BE
2425709.3	4.2		BE
2425719.4	4.1		BE
2425732.3	4		BE
2425736.3	4		BE
2426769.4	3.4		DA
2426777.5	3		DA
2426779.5	3		DA
2426788.6	2.9		DA
2426791.5	3.2		DA
2427043.6	3		SCA
2428230.6	3.3		SLR
2428231.6	3.2		SLR
2428232.6	3.2		SLR
2428236.6	3.2		SLR
2428257.7	3.2		SLR
2428268.6	3.2		SLR
2428274.6	3.2		SLR
2431488.26	3.2		ELD
2431520.31	3.1		ELD
2431530.32	3.1		ELD
2431531.32	3.1		ELD
2431739.3	3.2		CC
2431754.27	3.2		CC
2431759.34	3.2		ELD
2431913.27	3.2		ELD
2432307.28	3.7		CC
2432312.27	3.2		CC
2432317.26	3.2		CC
2432548.52	3.7		DA
2432646.33	3.1		CC
2432654.28	3.2		CC
2432655.25	3.2		CC
2432657.27	3.1		CC
2432663.27	3.1		CC
2432664.32	3.2		CC
2432677.28	3.1		CC
2432681.27	3.2		CC
2432687.29	3.1		CC
2432700.28	3.1		CC
2432861.38	3.1		DE
2432915.24	3.2		DE
2432916.25	3.1		DE
2432917.24	3.1		DE
2432919.24	3.1		DE
2432920.2	3.1		DE
2432924.2	3.2		DE
2432927.25	3.2		DE
2432931.29	3.1		DE
2432935.26	3.1		DE
2432936.23	3.1		DE
2432936.33	3.1		DE
2432937.23	3.1		DE
2432938.22	3.1		DE
2432942.25	3.1		DE
2432946.21	3.1		DE
2432946.28	3.1		DE
2432947.36	3.1		DE
2432948.22	3.1		DE
2432951.27	3.1		DE
2432953.24	3.1		DE
2432955.35	3.1		DE
2432956.24	3.1		DE
2432957.21	3.1		DE
2432958.25	3.1		DE
2432963.24	3.1		DE
2432964.31	3.1		DE
2432965.24	3.2		DE
2432966.22	3.2		DE
2432967.3	3.2		DE
2432968.27	3.1		DE
2432969.23	3.2		DE
2432972.38	3.2		DE
2432973.26	3.2		DE
2432974.3	3.2		DE
2432975.25	3.2		DE
2432976.28	3.2		DE
2432977.22	3.2		DE
2432978.26	3.2		DE
2432980.24	3.2		DE
2432981.29	3.1		DE
2432983.28	3.2		DE
2432985.24	3.2		DE
2432986.21	3.1		DE
2432991.34	3.1		DE
2432998.27	3.1		DE
2433001.28	3.1		DE
2433004.27	3.1		DE
2433007.25	3.2		DE
2433011.24	3.1		DE
2433011.28	3.2		DE
2433012.25	3.1		DE
2433016.28	3.1		DE
2433017.25	3.2		DE
2433019.27	3.1		DE
2433020.25	3.1		DE
2433022.29	3.1		DE
2433024.25	3.2		DE
2433026.26	3.1		DE
2433028.29	3.1		DE
2433029.31	3.1		DE
2433030.24	3.1		DE
2433031.27	3.1		DE
2433032.25	3.1		DE
2433035.25	3.1		DE
2433036.27	3.1		DE
2433119.55	3.2		DE
2433120.55	3.2		DE
2433121.52	3.3		DE
2433121.54	3.3		DE
2433122.49	3.2		DE
2433123.54	3.2		DE
2433124.53	3.2		DE
2433125.51	3.2		DE
2433126.5	3.2		DE
2433127.5	3.2		DE
2433128.53	3.2		DE
2433129.49	3.2		DE
2433130.45	3.2		DE
2433131.51	3.2		DE
2433133.52	3.2		DE
2433134.52	3.2		DE
2433135.49	3.3		DE
2433136.49	3.2		DE
2433137.5	3.2		DE
2433138.49	3.2		DE
2433138.59	3.2		DE
2433139.48	3.2		DE
2433140.49	3.2		DE
2433141.5	3.2		DE
2433142.46	3.2		DE
2433143.44	3.2		DE
2433143.53	3.2		DE
2433144.53	3.2		DE
2433145.48	3.3		DE
2433146.46	3.1		DE
2433147.5	3.1		DE
2433148.5	3.1		DE
2433149.45	3.2		DE
2433150.46	3.2		DE
2433151.46	3.2		DE
2433152.48	3.2		DE
2433153.44	3.1		DE
2433154.45	3.1		DE
2433155.5	3.2		DE
2433156.45	3.1		DE
2433157.5	3.1		DE
2433159.5	3.2		DE
2433160.49	3.2		DE
2433163.39	3.1		DE
2433164.62	3.1		DE
2433167.62	3.1		DE
2433171.42	3.2		DE
2433173.45	3.1		DE
2433174.42	3.2		DE
2433175.42	3.2		DE
2433176.45	3.2		DE
2433177.44	3.2		DE
2433180.38	3.1		DE
2433181.4	3.2		DE
2433182.44	3.2		DE
2433183.44	3.2		DE
2433185.48	3.2		DE
2433186.47	3.2		DE
2433191.46	3.2		DE
2433193.36	3.2		DE
2433194.44	3.1		DE
2433207.44	3.2		DE
2433215.47	3.2		DE
2433218.39	3.2		DE
2433220.3	3.1		DE
2433225.39	3.1		DE
2433228.3	3.1		DE
2433234.31	3.1		DE
2433237.27	3.2		DE
2433241.28	3.2		DE
2433242.33	3.2		ELD
2433249.28	3.1		DE
2433255.33	3.1		DE
2433261.25	3.1		DE
2433279.31	3.1		DE
2433384.26	3.1		DE
2433413.28	3.1		DE
2433492.54	3.2		DE
2433493.54	3.2		DE
2433501.49	3.2		DE
2433513.47	3.2		DE
2433538.41	3.1		DE
2433539.49	3.2		DE
2433540.43	3.2		DE
2433541.39	3.2		DE
2433550.54	3.2		DE
2433586.28	3.1		DE
2433918.3	3.3		FY
2433919.3	3.2		FY
2433925.3	3.2		FY
2433926.3	3.2		FY
2433927.3	3.2		FY
2433928.3	3.2		FY
2433929.3	3.1		FY
2433930.3	3.1		FY
2433931.3	3.1		FY
2433932.3	3.1		FY
2433943.3	3.1		FY
2433944.3	2.9		FY
2433945.3	3.1		FY
2433947.3	2.9		FY
2433948.3	3		FY
2433949.3	3		FY
2433953.3	2.9		FY
2433957.3	3.1		FY
2433962.3	2.9		FY
2433976.3	3.1		FY
2434000.3	3		FY
2434001.3	3		FY
2434003.3	3.1		FY
2434004.3	3.1		FY
2434007.3	3.1		FY
2434027.3	3.1		FY
2434039.3	3.1		FY
2434067.3	2.9		FY
2434069.3	2.9		FY
2434070.3	2.9		FY
2434074.3	3.1		FY
2434077.3	3.1		FY
2434082.3	3.1		FY
2434083.3	3		FY
2434084.3	3		FY
2434086.3	3		FY
2434087.3	3		FY
2434088.3	3		FY
2434090.3	3		FY
2434091.3	3		FY
2434097.3	3		FY
2434099.3	3		FY
2434104.3	3.1		FY
2434105.3	2.9		FY
2434113.3	3		FY
2434116.3	2.9		FY
2434117.3	2.9		FY
2434121.3	3		FY
2434128.3	3		FY
2434133.3	3		FY
2434241.46	3.2		CC
2434243.46	3.3		CC
2434244.47	3.3		CC
2434245.43	3.3		CC
2434246.41	3.3		CC
2434247.4	3.3		CC
2434256.41	3.2		CC
2434409.22	3.2		ELD
2435189.7	3.3		SGW
2435205.6	3.3		SGW
2435212	3.4		YM
2435214.8	3.3		SGW
2435219.6	3.3		SGW
2435230.7	3.3		SGW
2435235.7	3.3		SGW
2435242.1	3.1		TC
2435332	3.4		SGW
2435332.5	3.1		ELD
2435340.3	3.5		TC
2435341.46	3.2		ELD
2435344.8	3.4		SGW
2435354.6	3.5		CLC
2435363.3	3.6		TC
2435367.6	3.3		CLC
2435368.2	3.6		TC
2435380.39	3.7		ELD
2435389	3.7		G9
2435389.6	3.7		CLC
2435390.6	3.7		CLC
2435393.2	3.7		TC
2435403.6	3.8		CLC
2435407.3	3.3		YM
2435409	3.8		G9
2435437.1	3.9		TC
2435442.6	3.9		SGW
2435447.1	4		TC
2435473.7	3.7		CLC
2435475.6	3.8		SGW
2435477.1	4.1		TC
2435482.6	3.7		CLC
2435495.6	3.7		CLC
2435506.7	3.8		SGW
2435509.6	3.9		SGW
2435545.1	3.7		TC
2435582.6	4		SGW
2435848.2	3.7		TC
2435921.28	3.2		CC
2435926	3.3		TC
2435927.26	3.2		CC
2435928.31	3.3		CC
2438692.41	2.8		ILS
2438776.328	3.2		ILS
2438787.399	3.5		ILS
2439706.622	3.2		ILS
2439723.559	3.2		ILS
2439730.617	3.2		ILS
2439737.533	3.2		ILS
2441626.4	3.1		GER
2441627.4	3.1		GER
2441637.32	3.1		STF
2441647.2	3.3		BLP
2441649.2	3.3		BLP
2441650.2	3.3		BLP
2441651.2	3.4		BLP
2441652.2	3.3		BLP
2441655.3	3.4		BLP
2441656.3	3.3		BLP
2441659.3	3.3		BLP
2441662.3	3.2		BLP
2441673.3	3.1		BLP
2441674.3	3.1		BLP
2441675.4	3.2		GER
2441676.3	3.1		BLP
2441680.4	3.2		GER
2441913.48	3.1		STF
2442040.5	3.1		HEV
2442052.42	3.2	
2442058.39	3.1	
2442074.25	3.5	
2442075.09	3.5	
2442108.31	3.3	
2442117.46	3.3	
2442123.33	3.2	
2442123.5	3.1		HEV
2442125.5	3.1		HEV
2442127.39	3.4	
2442134.39	3.4	
2442139.2	3.1		FEN
2442140.2	3.1		FEN
2442140.3	3.2		CSG
2442141.3	3		FEN
2442141.3	3.1		CSG
2442142.3	3		FEN
2442143.2	3.1		FEN
2442143.3	3.1		CSG
2442146.2	3.1		FEN
2442146.3	3.1		CSG
2442147.3	3.1		FEN
2442148.3	3.1		FEN
2442149.3	3.1		ZAG
2442150.3	3		FEN
2442151.3	3		ZAG
2442154.3	3		FEN
2442159.3	3		ZAG
2442160.2	3.1		FEN
2442161.3	3		FEN
2442161.4	3		EGI
2442175.3	3		EGI
2442176.3	3		ZAG
2442183.3	3		EGI
2442185.4	3		FEN
2442186.3	2.8		EGI
2442255.5	3.1		ZAG
2442270.5	3.1		ZAG
2442298.5	3.2		HEV
2442392.25	3.4	
2442404.32	3.3	
2442405.2	3.4	
2442411.22	3.3	
2442771.4	3.2	
2442777.3	3.2	
2442827.3	3.9	
2442828.3	3.7	
2442829.3	3.8	
2442830.3	3.6	
2442834.3	3.8	
2442837.3	3.8	
2442840.28	3.2	
2442841.3	3.1	
2442857.32	3.2	
2442858.34	3.3	
2442867.32	3.1	
2442872.33	3.7	
2442886.37	3.6	
2442889.37	3.7	
2443047.55	3.1		KSZ
2443050.46	3.1		KSZ
2443056.52	3.2		KSZ
2443060.52	3.1		KSZ
2443064.3	3.1		KSZ
2443075.29	3.2		KSZ
2443077.48	3.1		KSZ
2443093.3	3.2		KSZ
2443108.22	3.1		KSZ
2443121.33	3.1		KSZ
2443135.22	3.1		KSZ
2443138.67	3		KSZ
2443162.5	3.1		KSZ
2443201.3	3		KSZ
2443208.35	3		KSZ
2443209.29	2.9		KSZ
2443209.31	3.1	
2443211.28	3.1	
2443217.31	3.1	
2443217.32	2.9		KSZ
2443220.3	3.1		KSZ
2443224.34	3		KSZ
2443228.42	3.1		KSZ
2443239.37	3.1		KSZ
2443241.3	3.6		SUS
2443244.38	3.1		KSZ
2443251.34	3.2		KSZ
2443360.58	3.1		KSZ
2443394.4	3.4		OSA
2443399.4	3.4		OSA
2443401.4	3.1		KSZ
2443411.6	3.1		KSZ
2443419.4	3.2		HEV
2443423.4	3.1		HEV
2443429.3	3.1		HEV
2443432.3	3.1		HEV
2443433.4	3.2		HEV
2443458.4	3.1		HEV
2443491.4	3.1		HEV
2443505.3	3.1		HEV
2443510.3	3.4		BKM
2443576.3	3.5		BKM
2443740.63	3.1		STF
2443976.3	3.1		KUA
2443977.3	3		KUA
2443979.3	2.9		KUA
2443983.4	3.1		KUA
2444067.606	3		ILS
2444079.542	2.9		ILS
2444081.569	2.9		ILS
2444087.508	3		ILS
2444101.56	2.9		ILS
2444107.472	3		ILS
2444114.545	2.9		ILS
2444127.648	2.9		ILS
2444128.5	2.8		ILS
2444132.507	2.9		ILS
2444133.437	2.9		ILS
2444139.458	3		ILS
2444152.676	3		ILS
2444856.656	3.1		ILS
2444860.543	3		ILS
2444861.487	2.9		ILS
2444870.426	3		ILS
2444875.679	2.9		WEF
2444880.414	3		ILS
2444995.3	3.1	
2445001.3	3.1	
2445002.3	3	
2445012.3	3.2	
2445013.3	3.3		WLP
2445014.3	3.3	
2445030.3	3.2	
2445034.4	3.1		BMU
2445044.3	3.2	
2445056.34	3		MED
2445072.3	3.1	
2445074.3	3.2	
2445075.3	3.1		BMU
2445077.3	3.2	
2445082.3	3.2	
2445087.3	3.2	
2445093.4	3.1		BMU
2445139.5	3		VNL
2445168.5	3		WLP
2445168.5	3		VNL
2445169.5	3.1		VNL
2445170.6	3.2		BMU
2445181.5	3.3		VNL
2445181.5	3.2		BMU
2445192.5	3.1		VNL
2445193.5	3.1		VNL
2445196.3	3.2	
2445197.5	3.3		VNL
2445199.5	3.3		VNL
2445209.5	3.4		VNL
2445211.3	3.3	
2445212.3	3.4	
2445215.3	3.5	
2445217.7	3.1		WEF
2445224.5	3.4		BMU
2445226.7	3.3		WEF
2445228.3	3.9	
2445232.3	3.7	
2445233.7	3.3		WEF
2445236.5	3.7		VNL
2445237.3	3.6	
2445239.4	3.4		ECH
2445240.7	3.3		WEF
2445241.3	3.6	
2445244.646	3.1		WEF
2445247.3	3.7	
2445249.9	3.1		BDT
2445250.6	3.1		BDT
2445250.9	3.2		BDT
2445251.6	3.2		BDT
2445251.9	3.3		BDT
2445253.6	3.2		BDT
2445253.669	3.4		WEF
2445254.9	3.2		BDT
2445255.6	3.2		BDT
2445256.5	3.8		VNL
2445256.717	3.4		WEF
2445257.6	3.3		BDT
2445258.691	3.4		WEF
2445258.7	3.3		BDT
2445259.4	3.6		BMU
2445259.6	3.2		BDT
2445260.36	3.6		ECH
2445260.9	3.3		BDT
2445261.6	3.3		BDT
2445261.677	3.5		WEF
2445262.7	3.3		BDT
2445263.49	3.5		TCE
2445263.6	3.2		BDT
2445263.7	3.3		BDT
2445263.9	3.4		BDT
2445264.5	3.9		VNL
2445264.6	3.3		BDT
2445264.8	3.4		BDT
2445265.68	3.4		WEF
2445267.9	3.4		BDT
2445268.6	3.4		BDT
2445268.7	3.4		BDT
2445269.3	3.7	
2445269.6	3.4		BDT
2445269.9	3.4		BDT
2445270.4	3.6		BMU
2445270.6	3.4		BDT
2445270.9	3.4		BDT
2445271.6	3.3		BDT
2445271.9	3.4		BDT
2445272.3	3.7	
2445272.6	3.3		BDT
2445272.9	3.4		BDT
2445273.7	3.4		BDT
2445274.699	3.5		WEF
2445276.7	3.4		BDT
2445277.6	3.4		BDT
2445279.6	3.4		BDT
2445280.3	3.6	
2445280.5	3.4		BDT
2445280.6	3.5		BDT
2445281.3	3.8	
2445283.3	3.8	
2445283.4	3.7		BMU
2445283.5	3.9		VNL
2445283.6	3.4		BDT
2445284.3	3.8	
2445284.5	3.4		BDT
2445285.7	3.4		BDT
2445286.7	3.4		BDT
2445287.6	3.4		BDT
2445289.6	3.4		BDT
2445291.5	3.4		BDT
2445292.6	3.4		BDT
2445292.7	3.4		BDT
2445293.5	3.6		KSZ
2445293.6	3.4		BDT
2445295.5	3.4		BDT
2445295.6	3.4		BDT
2445296.6	3.3		BDT
2445297.3	3.9	
2445297.6	3.5		BDT
2445297.7	3.5		BDT
2445297.9	3.4		BDT
2445298.3	3.9	
2445298.3	3.8		BMU
2445300.6	3.9		KSZ
2445300.6	3.4		BDT
2445301.6	3.4		BDT
2445301.9	3.4		BDT
2445302.6	3.5		BDT
2445302.9	3.4		BDT
2445303.5	3.5		BDT
2445303.552	3.5		WEF
2445304.5	3.5		BDT
2445304.8	3.3		BDT
2445309.3	4	
2445312.4	3.8		BMU
2445314.3	3.4		MED
2445315.5	4.2		VNL
2445323.3	3.9	
2445326.3	3.9		BMU
2445337.2	3.9	
2445339.3	3.9		VNL
2445339.4	4.1		BMU
2445341.8	3.7		WEF
2445342.2	4	
2445343.4	4		VNL
2445344.3	3.9		VNL
2445347.2	4		GRZ
2445348.3	4		VNL
2445348.3	3.8		KSZ
2445350.3	3.9		VNL
2445352.3	3.7		ECH
2445353.3	3.8		VNL
2445357.3	3.7		ECH
2445367.2	3.9	
2445368.3	4.1		VNL
2445369.3	3.9		BMU
2445370.3	4		GRZ
2445372.3	3.9		GRZ
2445380.2	4	
2445382.3	4		VNL
2445383.2	4	
2445383.3	3.8		VNL
2445384.4	4.1		GRZ
2445387.2	4	
2445394.2	4	
2445397.3	4.2		GRZ
2445399.3	3.7		KSZ
2445402.4	4.1		GRZ
2445404.3	3.6		KSZ
2445405.3	4.1		GRZ
2445406.3	3.8		KSZ
2445406.3	4.2		GRZ
2445406.3	3.8	
2445406.3	3.9		BMU
2445407.3	4.2		GRZ
2445407.3	3.9	
2445410.3	3.8	
2445419.3	3.8	
2445427.4	3.7		KSZ
2445428.3	3.7	
2445431.3	3.9		VNL
2445431.3	3.8	
2445441.3	3.8	
2445466.4	3.7	
2445474.4	3.7	
2445501.39	<4.3:		VNL
2445550.5	4.1		VNL
2445557.5	4.1		VNL
2445562.5	4.1		VNL
2445570.7	4	
2445572.7	4	
2445583.3	4	
2445586.3	4	
2445588.4	3.9		BMU
2445589.3	3.9	
2445593.3	3.9	
2445604.3	3.9	
2445611.4	4.2		VNL
2445614.3	4	
2445615.5	4		BMU
2445621.3	3.9	
2445623.7	3.5		SMF
2445637.8	3.7		SMF
2445643.7	3.7		SMF
2445645.3	3.9	
2445652.3	3.9	
2445663.3	3.9	
2445666.3	3.8		MED
2445667.3	3.8		MED
2445669.29	3.9		VNL
2445671.2	3.8	
2445671.3	3.9		LEB
2445672.3	<4.9		VNL
2445679.6	3.6		RB
2445682.6	3.6		RB
2445683.2	3.8	
2445683.5	3.5		SMF
2445691.2	3.8	
2445692.6	3.6		RB
2445693.6	3.4		RB
2445695.5	3.6		RB
2445700.7	3.6		RB
2445702.5	3.6		RB
2445703.3	3.7	
2445704.6	3.5		RB
2445705.3	3.7	
2445706.5	3.6		RB
2445707.5	3.6		RB
2445708.5	3.6		RB
2445709.6	3.7		VNL
2445711.31	3.6		MED
2445713.3	3.8	
2445717.3	3.8	
2445719.5	3.5		RB
2445720.35	3.7		VNL
2445721.5	3.5		RB
2445722.5	3.6		RB
2445724.3	3.8	
2445733.5	3.6		RB
2445736.5	3.5		RB
2445738.3	3.8	
2445738.5	3.5		RB
2445741.5	3.4		RB
2445746.5	3.5		RB
2445748.5	3.3		RB
2445749.5	3.1		RB
2445749.5	3.3		CMJ
2445750.6	3.9		VNL
2445754.5	3.3		RB
2445755.5	3.3		RB
2445756.5	3.1		RB
2445757.3	3.8	
2445760.5	3.1		RB
2445763.6	2.9		RB
2445767.5	3.7		CMJ
2445768.6	3		RB
2445769.5	2.9		RB
2445770.5	2.9		RB
2445771.5	2.9		RB
2445774.5	2.9		RB
2445775.3	3.6	
2445775.5	3		RB
2445776.5	3		RB
2445777.5	2.9		RB
2445778.5	2.9		RB
2445779.3	3.6	
2445779.5	2.9		RB
2445781.4	2.8		RB
2445782.5	2.8		RB
2445782.5	2.6		RB
2445786.3	3.5	
2445789.6	2.6		RB
2445790.5	2.6		RB
2445791.5	2.6		RB
2445792.6	2.6		RB
2445795.5	2.6		RB
2445797.5	2.6		RB
2445803.9	2.6		RB
2445804.5	2.6		RB
2445807.6	2.6		RB
2445808.3	3.3	
2445808.4	3.3		VNL
2445808.5	2.6		RB
2445809.3	3.3	
2445809.4	3.4		VNL
2445809.5	2.6		RB
2445811.5	2.5		RB
2445812.5	2.6		RB
2445815.3	3.2	
2445815.5	2.6		RB
2445816.5	2.6		RB
2445817.4	3.2		VNL
2445817.5	2.6		RB
2445818.4	3.1		VNL
2445818.5	2.6		RB
2445822.3	3.2	
2445830.5	2.6		RB
2445831.5	2.7		RB
2445832.5	2.7		RB
2445833.5	2.7		RB
2445834.5	2.7		RB
2445837.5	2.7		RB
2445839.5	2.7		RB
2445840.6	2.7		RB
2445841.6	2.7		RB
2445842.5	2.6		RB
2445915.6	3		VNL
2445916.9	2.9		RB
2445917.9	2.9		RB
2445918.9	2.9		RB
2445919.9	2.9		RB
2445920.9	2.9		RB
2445921.9	2.9		RB
2445922.9	2.9		RB
2445924.9	2.9		RB
2445927.9	2.9		RB
2445928.9	2.9		RB
2445929.9	2.9		RB
2445939.9	2.9		RB
2445940.4	3.2	
2445942.9	2.9		RB
2445943.4	3.2	
2445943.9	2.9		RB
2445954.5	3.4		VNL
2445975.3	3.3	
2445993.7	3		KSZ
2445994.3	3.2	
2446007.3	3.2		VNL
2446028.4	3		KSZ
2446029.3	3.2	
2446032.3	3.2	
2446034.3	3.2	
2446047.3	3		KSZ
2446054.3	3.2	
2446130.314	2.8		ILS
2446523.6	2.3		BMN
2446822.231	3.1		ILS
2446827.217	3.1		ILS
2446829.28	3		ILS
2446837.195	3		ILS
2446842.19	3.1		ILS
2446844.254	3		ILS
2446845.242	3		ILS
2446846.194	3		ILS
2446852.327	3		ILS
2446875.272	2.9		ILS
2446877.249	2.7		ILS
2446879.299	3.1		ILS
2446880.217	3		ILS
2446882.234	3		ILS
2446885.226	2.9		ILS
2446888.297	3		ILS
2446889.225	2.9		ILS
2446890.25	3		ILS
2446899.247	3		ILS
2446900.247	3		ILS
2446901.226	3		ILS
2446904.232	2.9		ILS
2446905.242	2.9		ILS
2446907.27	3		ILS
2446910.231	2.9		ILS
2446911.236	3		ILS
